timestamp,server,cpu_pct,memory_mb,disk_io_mbps,network_mbps,request_count,error_count
2025-10-16T23:20:00,web-02,68.2,4553,18.75,59.4,82,1
2025-10-16T23:20:00,worker-01,7.8,1729,49.46,58.49,308,6
2025-10-16T23:20:00,db-primary,62.3,5262,40.08,66.99,2,1
2025-10-16T23:25:00,web-01,33.2,7614,32.41,48.36,488,2
2025-10-16T23:25:00,web-02,15.6,3063,35.11,91.38,30,0
2025-10-16T23:25:00,worker-01,73.7,5988,32.94,7.93,232,0
2025-10-16T23:25:00,db-primary,88.9,2312,4.19,62.9,392,2
2025-10-16T23:30:00,web-01,12.8,1270,17.74,62.08,474,4
2025-10-16T23:30:00,web-02,87.9,5731,9.53,95.46,93,1
2025-10-16T23:30:00,worker-01,24.7,5066,25.0,42.03,226,1
2025-10-16T23:30:00,db-primary,76.3,7743,3.57,76.35,205,3
2025-10-16T23:35:00,web-01,19.4,6664,16.39,94.35,449,8
2025-10-16T23:35:00,web-02,94.7,4829,40.59,86.76,302,1
2025-10-16T23:35:00,worker-01,21.0,7256,9.55,4.38,304,3
2025-10-16T23:35:00,db-primary,92.3,7520,15.43,13.88,305,1
2025-10-16T23:40:00,web-01,5.7,2214,39.48,37.95,361,2
2025-10-16T23:40:00,web-02,10.8,1566,32.79,94.04,123,0
2025-10-16T23:40:00,worker-01,6.4,4827,47.5,0.62,217,0
2025-10-16T23:40:00,db-primary,32.3,4783,3.2,32.43,259,2
2025-10-16T23:45:00,web-01,22.4,4348,6.26,49.5,311,3
2025-10-16T23:45:00,web-02,32.9,6710,34.33,81.29,67,0
2025-10-16T23:45:00,worker-01,93.1,4206,41.87,65.29,15,0
2025-10-16T23:45:00,db-primary,93.4,4053,41.03,17.21,258,4
2025-10-16T23:50:00,web-01,62.9,2863,1.21,12.56,113,1
2025-10-16T23:50:00,web-02,54.7,5663,23.15,95.18,135,2
2025-10-16T23:50:00,worker-01,47.2,4898,20.13,14.33,15,0
2025-10-16T23:50:00,db-primary,30.2,2029,32.39,9.56,111,0
2025-10-16T23:55:00,web-01,12.3,3701,5.09,58.31,200,3
2025-10-16T23:55:00,web-02,54.0,5126,30.25,23.51,203,1
2025-10-16T23:55:00,worker-01,63.9,2922,26.06,2.84,426,4
2025-10-16T23:55:00,db-primary,53.8,5391,48.48,47.18,328,6
2025-10-17T00:00:00,web-01,8.0,1032,14.97,16.44,234,1
2025-10-17T00:00:00,web-02,49.5,3946,18.86,74.5,215,2
2025-10-17T00:00:00,worker-01,11.4,4824,47.46,21.0,32,0
2025-10-17T00:00:00,db-primary,8.3,7097,49.0,16.43,434,1
2025-10-17T00:05:00,web-01,34.1,1779,3.63,61.29,249,2
2025-10-17T00:05:00,web-02,64.3,1358,43.2,94.03,90,1
2025-10-17T00:05:00,worker-01,16.4,7469,8.29,70.74,427,6
2025-10-17T00:05:00,db-primary,29.5,6645,38.82,81.3,37,0
2025-10-17T00:10:00,web-01,7.6,2238,49.79,15.49,5,1
2025-10-17T00:10:00,web-02,81.3,4316,1.48,35.57,177,3
2025-10-17T00:10:00,worker-01,48.7,2649,5.73,94.05,238,3
2025-10-17T00:10:00,db-primary,39.3,5506,24.81,25.93,426,8
2025-10-17T00:15:00,web-01,86.4,6673,23.08,67.52,5,1
2025-10-17T00:15:00,web-02,87.3,7548,28.26,52.93,350,6
2025-10-17T00:15:00,worker-01,50.1,1421,18.79,18.66,171,1
2025-10-17T00:15:00,db-primary,23.7,5826,0.63,43.76,47,0
2025-10-17T00:20:00,web-01,65.2,7391,15.52,85.08,218,1
2025-10-17T00:20:00,web-02,51.1,7673,16.34,9.4,343,0
2025-10-17T00:20:00,worker-01,17.7,2029,27.12,12.7,239,1
2025-10-17T00:20:00,db-primary,88.4,4475,37.37,25.23,117,2
2025-10-17T00:25:00,web-01,70.9,5807,37.61,70.11,307,4
2025-10-17T00:25:00,web-02,94.5,4392,3.2,2.55,18,0
2025-10-17T00:25:00,worker-01,39.2,5542,41.07,64.38,464,3
2025-10-17T00:25:00,db-primary,81.6,6923,34.93,51.08,300,3
2025-10-17T00:30:00,web-01,26.9,6342,49.4,77.04,287,1
2025-10-17T00:30:00,web-02,19.8,2830,30.26,80.05,94,0
2025-10-17T00:30:00,worker-01,29.4,6529,19.3,12.51,423,6
2025-10-17T00:30:00,db-primary,76.2,4743,38.04,23.42,139,1
2025-10-17T00:35:00,web-01,76.7,6495,16.81,68.02,225,2
2025-10-17T00:35:00,web-02,51.5,5258,14.22,9.5,33,0
2025-10-17T00:35:00,worker-01,93.4,1689,38.56,31.33,407,8
2025-10-17T00:35:00,db-primary,91.0,4125,48.53,54.57,112,1
2025-10-17T00:40:00,web-01,34.4,2365,34.45,59.08,255,5
2025-10-17T00:40:00,web-02,7.7,666,20.21,63.32,473,4
2025-10-17T00:40:00,worker-01,60.1,5926,2.08,68.25,397,4
2025-10-17T00:40:00,db-primary,86.6,3395,7.31,93.58,96,0
2025-10-17T00:45:00,web-01,76.2,4515,13.13,40.07,423,4
2025-10-17T00:45:00,web-02,73.2,6278,42.49,87.87,72,0
2025-10-17T00:45:00,worker-01,53.3,6453,21.16,8.79,338,0
2025-10-17T00:45:00,db-primary,86.7,2856,34.24,27.49,277,0
2025-10-17T00:50:00,web-01,45.2,5833,33.26,12.34,406,3
2025-10-17T00:50:00,web-02,57.3,3972,37.4,30.71,242,2
2025-10-17T00:50:00,worker-01,28.7,7404,43.23,50.19,361,6
2025-10-17T00:50:00,db-primary,83.3,4477,19.0,89.72,21,1
2025-10-17T00:55:00,web-01,28.0,1237,38.64,79.35,201,1
2025-10-17T00:55:00,web-02,74.9,4976,47.4,27.15,192,2
2025-10-17T00:55:00,worker-01,31.3,6836,39.55,95.94,349,5
2025-10-17T00:55:00,db-primary,36.3,781,6.73,81.74,274,4
2025-10-17T01:00:00,web-01,72.4,7413,7.75,19.22,317,5
2025-10-17T01:00:00,web-02,72.7,4352,22.88,39.68,183,2
2025-10-17T01:00:00,worker-01,56.4,4544,45.06,14.94,374,7
2025-10-17T01:00:00,db-primary,78.5,7705,19.88,72.72,148,0
2025-10-17T01:05:00,web-01,94.5,4161,20.65,91.01,462,1
2025-10-17T01:05:00,web-02,13.1,6126,20.46,58.06,283,3
2025-10-17T01:05:00,worker-01,19.6,6811,2.99,84.54,245,1
2025-10-17T01:05:00,db-primary,88.9,6804,45.58,14.46,340,4
2025-10-17T01:10:00,web-01,37.3,4563,12.04,61.82,3,0
2025-10-17T01:10:00,web-02,80.6,3074,13.63,39.65,8,0
2025-10-17T01:10:00,worker-01,79.7,553,30.07,92.93,277,2
2025-10-17T01:10:00,db-primary,24.3,6165,28.65,8.57,194,1
2025-10-17T01:15:00,web-01,86.5,7222,1.66,16.55,304,1
2025-10-17T01:15:00,web-02,84.3,1669,46.99,80.3,116,2
2025-10-17T01:15:00,worker-01,14.8,1788,15.77,45.89,53,0
2025-10-17T01:15:00,db-primary,63.9,6892,45.71,2.44,21,1
2025-10-17T01:20:00,web-01,44.8,4046,6.49,62.8,261,5
2025-10-17T01:20:00,web-02,47.9,4250,40.36,24.57,493,5
2025-10-17T01:20:00,worker-01,54.5,2417,29.41,56.09,300,1
2025-10-17T01:20:00,db-primary,24.1,4921,29.07,14.52,198,0
2025-10-17T01:25:00,web-01,61.1,6680,42.06,96.46,314,3
2025-10-17T01:25:00,web-02,28.5,2747,21.67,36.65,14,1
2025-10-17T01:25:00,worker-01,76.3,1740,17.21,72.99,159,1
2025-10-17T01:25:00,db-primary,37.9,5105,42.46,83.16,20,0
2025-10-17T01:30:00,web-01,39.0,5729,24.2,45.76,367,5
2025-10-17T01:30:00,web-02,77.5,5291,38.86,48.84,200,0
2025-10-17T01:30:00,worker-01,73.6,1727,43.85,10.52,105,0
2025-10-17T01:30:00,db-primary,40.3,7089,30.99,13.38,246,4
2025-10-17T01:35:00,web-01,24.3,6948,6.51,44.81,291,2
2025-10-17T01:35:00,web-02,13.4,6472,1.31,89.69,313,6
2025-10-17T01:35:00,worker-01,25.5,7269,32.86,51.42,469,9
2025-10-17T01:35:00,db-primary,35.9,3699,39.94,87.67,83,1
2025-10-17T01:40:00,web-01,71.3,3929,39.88,96.55,188,3
2025-10-17T01:40:00,web-02,82.5,5306,30.75,29.31,157,0
2025-10-17T01:40:00,worker-01,39.7,3677,47.24,62.79,305,2
2025-10-17T01:40:00,db-primary,24.0,3640,5.78,93.5,183,0
2025-10-17T01:45:00,web-01,85.0,759,48.55,33.72,9,1
2025-10-17T01:45:00,web-02,51.0,6284,24.75,13.6,228,3
2025-10-17T01:45:00,worker-01,8.7,7747,34.38,24.1,53,0
2025-10-17T01:45:00,db-primary,14.9,5310,20.0,39.43,192,1
2025-10-17T01:50:00,web-01,37.2,4590,27.92,27.54,444,7
2025-10-17T01:50:00,web-02,12.1,6118,28.13,52.15,110,0
2025-10-17T01:50:00,worker-01,92.0,2061,11.47,55.74,488,9
2025-10-17T01:50:00,db-primary,90.9,7009,0.62,60.61,469,5
2025-10-17T01:55:00,web-01,20.5,7105,6.29,61.86,100,0
2025-10-17T01:55:00,web-02,45.1,7474,36.75,81.71,454,5
2025-10-17T01:55:00,worker-01,23.1,1916,49.19,1.77,73,1
2025-10-17T01:55:00,db-primary,84.4,3551,37.76,59.04,354,1
2025-10-17T02:00:00,web-01,83.9,1232,35.88,23.46,76,0
2025-10-17T02:00:00,web-02,53.6,7365,22.44,58.91,125,1
2025-10-17T02:00:00,worker-01,40.7,6168,41.63,41.21,244,2
2025-10-17T02:00:00,db-primary,22.1,992,40.08,19.22,127,0
2025-10-17T02:05:00,web-01,61.5,2946,14.08,79.02,113,1
2025-10-17T02:05:00,web-02,90.3,981,40.66,96.09,141,0
2025-10-17T02:05:00,worker-01,53.5,1262,36.98,43.9,279,4
2025-10-17T02:05:00,db-primary,85.1,6535,39.67,20.76,397,1
2025-10-17T02:10:00,web-01,87.3,535,49.98,29.16,43,1
2025-10-17T02:10:00,web-02,31.5,2985,7.85,29.97,315,3
2025-10-17T02:10:00,worker-01,22.8,1988,23.34,68.74,62,1
2025-10-17T02:10:00,db-primary,41.7,827,20.44,40.05,126,1
2025-10-17T02:15:00,web-01,59.3,7761,11.82,14.1,227,0
2025-10-17T02:15:00,web-02,62.3,2203,21.37,10.9,6,1
2025-10-17T02:15:00,worker-01,28.5,4011,27.3,73.7,202,0
2025-10-17T02:15:00,db-primary,52.1,2757,2.29,7.91,115,1
2025-10-17T02:20:00,web-01,18.5,7793,37.4,8.97,246,2
2025-10-17T02:20:00,web-02,80.0,1276,44.63,54.21,442,7
2025-10-17T02:20:00,worker-01,46.8,4429,10.44,34.74,327,5
2025-10-17T02:20:00,db-primary,38.1,1859,46.12,86.69,280,3
2025-10-17T02:25:00,web-01,58.9,3398,7.8,6.09,121,0
2025-10-17T02:25:00,web-02,23.7,595,6.11,93.04,422,1
2025-10-17T02:25:00,worker-01,41.8,5748,1.17,24.92,237,2
2025-10-17T02:25:00,db-primary,37.0,5716,46.15,74.39,313,6
2025-10-17T02:30:00,web-01,84.2,5999,23.17,78.76,350,4
2025-10-17T02:30:00,web-02,12.5,6767,47.71,41.77,220,2
2025-10-17T02:30:00,worker-01,28.5,7291,28.17,17.39,264,4
2025-10-17T02:30:00,db-primary,70.5,1071,5.45,85.45,496,4
2025-10-17T02:35:00,web-01,83.2,2319,7.68,4.66,398,3
2025-10-17T02:35:00,web-02,10.2,3075,11.08,64.48,111,1
2025-10-17T02:35:00,worker-01,34.2,1980,4.78,61.82,94,1
2025-10-17T02:35:00,db-primary,32.7,2250,17.49,15.23,267,0
2025-10-17T02:40:00,web-01,55.7,5187,6.68,92.27,308,3
2025-10-17T02:40:00,web-02,19.7,5423,13.61,17.01,113,2
2025-10-17T02:40:00,worker-01,22.2,786,36.77,56.36,231,1
2025-10-17T02:40:00,db-primary,60.7,4781,5.94,9.82,4,0
2025-10-17T02:45:00,web-01,68.2,551,5.5,44.63,11,1
2025-10-17T02:45:00,web-02,20.8,2008,33.65,64.13,6,0
2025-10-17T02:45:00,worker-01,88.7,5507,33.18,84.92,350,6
2025-10-17T02:45:00,db-primary,45.3,650,41.81,94.7,17,1
2025-10-17T02:50:00,web-01,46.8,1660,46.06,51.38,250,5
2025-10-17T02:50:00,web-02,43.4,1880,43.24,67.21,58,1
2025-10-17T02:50:00,worker-01,26.3,3362,19.77,99.21,181,2
2025-10-17T02:50:00,db-primary,62.5,907,47.31,83.86,61,0
2025-10-17T02:55:00,web-01,10.3,1070,28.2,0.94,422,4
2025-10-17T02:55:00,web-02,64.3,4248,9.07,92.74,338,5
2025-10-17T02:55:00,worker-01,68.7,3378,16.06,12.89,288,4
2025-10-17T02:55:00,db-primary,15.5,4019,36.01,8.86,75,0
2025-10-17T03:00:00,web-01,89.1,6971,21.64,37.93,388,1
2025-10-17T03:00:00,web-02,20.0,2804,12.33,90.71,192,2
2025-10-17T03:00:00,worker-01,21.4,725,37.58,60.15,350,0
2025-10-17T03:00:00,db-primary,48.3,4134,30.1,91.55,4,1
2025-10-17T03:05:00,web-01,38.2,726,36.96,52.98,461,8
2025-10-17T03:05:00,web-02,70.0,5436,38.43,17.27,174,2
2025-10-17T03:05:00,worker-01,50.4,7239,44.77,96.64,185,2
2025-10-17T03:05:00,db-primary,87.1,2434,45.11,69.89,243,3
2025-10-17T03:10:00,web-01,51.1,5906,7.48,76.29,285,0
2025-10-17T03:10:00,web-02,25.2,5542,48.13,89.18,196,2
2025-10-17T03:10:00,worker-01,62.8,3369,43.26,95.6,388,5
2025-10-17T03:10:00,db-primary,42.4,5969,32.34,50.79,68,0
2025-10-17T03:15:00,web-01,80.5,2706,2.8,13.06,113,1
2025-10-17T03:15:00,web-02,83.3,924,4.71,92.79,104,1
2025-10-17T03:15:00,worker-01,55.2,2948,37.37,11.82,196,1
2025-10-17T03:15:00,db-primary,6.0,5029,15.92,88.92,431,0
2025-10-17T03:20:00,web-01,76.5,7276,40.79,94.15,366,0
2025-10-17T03:20:00,web-02,62.1,1349,32.33,48.93,389,2
2025-10-17T03:20:00,worker-01,57.3,1853,13.96,27.45,272,1
2025-10-17T03:20:00,db-primary,36.8,4878,28.33,7.13,311,5
2025-10-17T03:25:00,web-01,61.8,1244,23.97,1.27,468,5
2025-10-17T03:25:00,web-02,40.3,3273,39.04,80.46,275,0
2025-10-17T03:25:00,worker-01,26.4,5875,8.83,46.41,452,8
2025-10-17T03:25:00,db-primary,30.0,6457,37.25,8.93,182,3
2025-10-17T03:30:00,web-01,93.4,3520,18.41,87.14,207,3
2025-10-17T03:30:00,web-02,55.9,2250,10.13,72.81,350,3
2025-10-17T03:30:00,worker-01,66.5,7045,29.86,22.54,314,5
2025-10-17T03:30:00,db-primary,39.6,6828,15.63,91.56,136,2
2025-10-17T03:35:00,web-01,50.2,7590,23.79,84.79,283,4
2025-10-17T03:35:00,web-02,75.1,5641,14.36,84.12,84,0
2025-10-17T03:35:00,worker-01,58.3,6313,8.49,86.86,102,1
2025-10-17T03:35:00,db-primary,34.9,7501,16.84,99.64,307,3
2025-10-17T03:40:00,web-01,9.2,4863,16.11,93.5,436,6
2025-10-17T03:40:00,web-02,58.2,6943,9.77,99.25,408,8
2025-10-17T03:40:00,worker-01,35.2,2332,25.26,93.76,180,3
2025-10-17T03:40:00,db-primary,6.3,2447,34.29,70.97,77,0
2025-10-17T03:45:00,web-01,65.3,3960,14.73,47.88,104,2
2025-10-17T03:45:00,web-02,66.9,2762,1.72,43.73,196,3
2025-10-17T03:45:00,worker-01,72.8,6173,13.88,68.76,235,2
2025-10-17T03:45:00,db-primary,11.8,7510,22.57,64.0,148,2
2025-10-17T03:50:00,web-01,9.2,4496,3.86,38.7,87,1
2025-10-17T03:50:00,web-02,75.9,1797,25.85,98.86,269,1
2025-10-17T03:50:00,worker-01,87.9,7401,0.85,99.43,281,0
2025-10-17T03:50:00,db-primary,61.8,1447,40.48,6.07,201,1
2025-10-17T03:55:00,web-01,37.0,1280,20.26,49.88,298,3
2025-10-17T03:55:00,web-02,88.2,6329,43.67,9.76,297,4
2025-10-17T03:55:00,worker-01,18.2,2882,45.71,48.86,436,5
2025-10-17T03:55:00,db-primary,16.7,6300,30.65,43.8,255,3
2025-10-17T04:00:00,web-01,6.6,881,9.68,84.75,425,3
2025-10-17T04:00:00,web-02,47.2,5425,13.69,79.68,124,2
2025-10-17T04:00:00,worker-01,83.9,5707,36.03,65.68,358,2
2025-10-17T04:00:00,db-primary,90.4,4253,33.5,55.05,259,3
2025-10-17T04:05:00,web-01,64.1,1033,12.0,22.02,270,2
2025-10-17T04:05:00,web-02,27.0,2801,26.68,30.75,250,1
2025-10-17T04:05:00,worker-01,19.4,6082,30.18,91.82,134,2
2025-10-17T04:05:00,db-primary,9.3,1340,23.08,87.71,182,0
2025-10-17T04:10:00,web-01,87.7,5296,46.65,61.72,440,0
2025-10-17T04:10:00,web-02,94.7,2861,34.83,37.84,194,1
2025-10-17T04:10:00,worker-01,21.6,4702,32.12,56.77,86,1
2025-10-17T04:10:00,db-primary,57.3,3020,2.89,57.75,428,8
2025-10-17T04:15:00,web-01,86.4,5056,9.95,38.34,500,0
2025-10-17T04:15:00,web-02,6.6,4666,13.82,57.69,497,1
2025-10-17T04:15:00,worker-01,82.3,7700,42.55,87.63,302,5
2025-10-17T04:15:00,db-primary,21.3,2294,29.36,16.94,290,0
2025-10-17T04:20:00,web-01,21.7,1859,38.84,75.9,484,7
2025-10-17T04:20:00,web-02,28.9,7403,27.6,43.94,40,0
2025-10-17T04:20:00,worker-01,25.0,4374,37.22,93.33,258,0
2025-10-17T04:20:00,db-primary,42.5,7392,35.29,53.22,65,0
2025-10-17T04:25:00,web-01,47.9,585,49.87,24.56,230,1
2025-10-17T04:25:00,web-02,79.3,1348,14.51,52.53,141,2
2025-10-17T04:25:00,worker-01,31.8,3342,14.52,9.29,172,1
2025-10-17T04:25:00,db-primary,13.4,2605,38.19,88.92,307,6
2025-10-17T04:30:00,web-01,84.4,3855,2.12,17.16,79,1
2025-10-17T04:30:00,web-02,93.9,5307,42.87,73.53,220,1
2025-10-17T04:30:00,worker-01,91.4,3982,44.4,45.55,120,0
2025-10-17T04:30:00,db-primary,71.3,7685,31.11,10.75,61,1
2025-10-17T04:35:00,web-01,76.2,1446,36.53,24.01,38,0
2025-10-17T04:35:00,web-02,76.0,520,12.42,9.02,194,0
2025-10-17T04:35:00,worker-01,24.5,1795,4.24,93.77,464,2
2025-10-17T04:35:00,db-primary,31.8,3455,19.97,92.48,60,1
2025-10-17T04:40:00,web-01,12.5,5608,0.66,85.93,112,2
2025-10-17T04:40:00,web-02,32.5,4891,23.35,3.9,7,0
2025-10-17T04:40:00,worker-01,26.4,7245,19.92,60.4,481,2
2025-10-17T04:40:00,db-primary,36.2,930,5.42,18.5,328,6
2025-10-17T04:45:00,web-01,14.2,1639,16.21,93.18,39,1
2025-10-17T04:45:00,web-02,90.6,1207,34.96,17.13,402,0
2025-10-17T04:45:00,worker-01,17.8,6893,46.73,51.12,155,1
2025-10-17T04:45:00,db-primary,70.1,4621,21.27,80.76,85,0
2025-10-17T04:50:00,web-01,11.8,4918,7.13,11.9,460,3
2025-10-17T04:50:00,web-02,37.5,3513,35.92,42.25,333,0
2025-10-17T04:50:00,worker-01,28.3,6329,25.55,63.82,406,0
2025-10-17T04:50:00,db-primary,83.4,568,9.34,96.19,451,2
2025-10-17T04:55:00,web-01,83.1,6538,18.12,54.8,72,1
2025-10-17T04:55:00,web-02,22.0,3461,14.57,40.12,405,5
2025-10-17T04:55:00,worker-01,74.9,5444,42.93,66.16,182,3
2025-10-17T04:55:00,db-primary,18.1,2206,8.78,30.23,144,1
2025-10-17T05:00:00,web-01,60.1,1978,33.25,51.84,189,2
2025-10-17T05:00:00,web-02,11.6,4858,25.66,48.69,20,0
2025-10-17T05:00:00,worker-01,86.3,5158,42.17,11.38,125,0
2025-10-17T05:00:00,db-primary,76.4,600,27.58,51.84,330,3
2025-10-17T05:05:00,web-01,65.5,7057,34.84,94.11,43,0
2025-10-17T05:05:00,web-02,22.2,2900,23.89,24.26,342,1
2025-10-17T05:05:00,worker-01,55.8,6255,38.75,92.62,185,3
2025-10-17T05:05:00,db-primary,70.5,2528,9.49,90.09,110,1
2025-10-17T05:10:00,web-01,68.5,2764,46.57,93.29,301,3
2025-10-17T05:10:00,web-02,47.7,2399,15.74,85.3,321,4
2025-10-17T05:10:00,worker-01,68.3,4145,9.76,6.79,302,5
2025-10-17T05:10:00,db-primary,44.8,6963,11.85,20.17,110,0
2025-10-17T05:15:00,web-01,49.1,4321,13.9,5.33,306,1
2025-10-17T05:15:00,web-02,52.9,2536,6.33,22.61,176,3
2025-10-17T05:15:00,worker-01,33.2,5415,47.38,96.37,395,0
2025-10-17T05:15:00,db-primary,26.0,4495,0.3,17.46,245,2
2025-10-17T05:20:00,web-01,8.6,2418,16.19,82.07,392,0
2025-10-17T05:20:00,web-02,42.6,3669,25.0,36.01,406,8
2025-10-17T05:20:00,worker-01,11.6,5812,36.66,1.99,12,1
2025-10-17T05:20:00,db-primary,82.2,2704,19.97,67.44,148,1
2025-10-17T05:25:00,web-01,31.7,2669,26.53,80.63,85,1
2025-10-17T05:25:00,web-02,78.4,5050,4.56,95.3,114,2
2025-10-17T05:25:00,worker-01,70.5,4598,27.63,48.07,119,2
2025-10-17T05:25:00,db-primary,42.9,4808,1.23,83.19,4,0
2025-10-17T05:30:00,web-01,73.4,6871,37.54,3.99,242,2
2025-10-17T05:30:00,web-02,66.8,6053,0.89,55.09,321,2
2025-10-17T05:30:00,worker-01,94.9,2636,42.0,20.05,116,2
2025-10-17T05:30:00,db-primary,46.1,2664,4.48,83.61,469,5
2025-10-17T05:35:00,web-01,28.2,6846,46.06,83.78,209,3
2025-10-17T05:35:00,web-02,22.6,7140,22.62,9.6,454,6
2025-10-17T05:35:00,worker-01,47.6,1062,41.02,20.34,141,0
2025-10-17T05:35:00,db-primary,41.9,649,38.89,90.17,276,1
2025-10-17T05:40:00,web-01,77.3,5912,25.02,45.85,172,3
2025-10-17T05:40:00,web-02,90.5,1493,18.18,91.39,484,4
2025-10-17T05:40:00,worker-01,78.9,2917,26.44,45.61,241,1
2025-10-17T05:40:00,db-primary,11.1,4610,20.62,63.98,168,0
2025-10-17T05:45:00,web-01,7.3,4979,1.99,51.06,459,3
2025-10-17T05:45:00,web-02,40.2,4577,0.19,76.02,355,5
2025-10-17T05:45:00,worker-01,89.6,6207,33.13,87.35,55,1
2025-10-17T05:45:00,db-primary,11.5,3081,24.04,78.85,47,1
2025-10-17T05:50:00,web-01,6.5,1184,34.44,90.62,111,1
2025-10-17T05:50:00,web-02,75.1,1127,36.11,11.94,341,6
2025-10-17T05:50:00,worker-01,87.0,3332,9.65,15.95,149,0
2025-10-17T05:50:00,db-primary,94.5,864,38.24,4.65,137,1
2025-10-17T05:55:00,web-01,72.5,4886,13.33,65.8,497,0
2025-10-17T05:55:00,web-02,29.2,5729,42.72,23.51,161,0
2025-10-17T05:55:00,worker-01,13.8,2391,44.97,40.49,310,0
2025-10-17T05:55:00,db-primary,56.5,3329,8.0,76.4,101,2
2025-10-17T06:00:00,web-01,6.4,7124,44.98,56.54,156,3
2025-10-17T06:00:00,web-02,48.9,2179,24.71,18.63,20,1
2025-10-17T06:00:00,worker-01,93.9,7693,6.15,74.33,183,2
2025-10-17T06:00:00,db-primary,41.0,6719,23.98,82.16,50,1
2025-10-17T06:05:00,web-01,22.2,6791,3.72,99.65,470,2
2025-10-17T06:05:00,web-02,93.2,1738,36.03,49.94,95,1
2025-10-17T06:05:00,worker-01,67.8,3266,43.96,30.24,185,1
2025-10-17T06:05:00,db-primary,55.6,5284,34.42,7.68,144,1
2025-10-17T06:10:00,web-01,80.3,6775,34.84,87.2,258,1
2025-10-17T06:10:00,web-02,10.0,2760,8.03,38.99,348,4
2025-10-17T06:10:00,worker-01,92.6,6966,11.48,8.48,410,6
2025-10-17T06:10:00,db-primary,23.4,2269,0.8,89.74,243,3
2025-10-17T06:15:00,web-01,32.2,5954,19.44,26.72,472,5
2025-10-17T06:15:00,web-02,58.3,2406,31.31,35.63,297,2
2025-10-17T06:15:00,worker-01,10.3,1302,32.52,96.24,395,3
2025-10-17T06:15:00,db-primary,22.8,3353,23.9,2.87,49,1
2025-10-17T06:20:00,web-01,63.8,6346,42.32,70.64,102,0
2025-10-17T06:20:00,web-02,46.3,2167,36.77,87.78,437,0
2025-10-17T06:20:00,worker-01,81.9,6367,45.71,82.93,100,2
2025-10-17T06:20:00,db-primary,67.8,4876,26.8,99.12,52,1
2025-10-17T06:25:00,web-01,94.3,1611,0.98,97.6,363,0
2025-10-17T06:25:00,web-02,42.1,2716,3.73,65.04,287,4
2025-10-17T06:25:00,worker-01,33.8,582,13.4,45.32,416,2
2025-10-17T06:25:00,db-primary,59.4,7212,25.9,17.74,345,1
2025-10-17T06:30:00,web-01,9.4,873,1.86,38.06,240,3
2025-10-17T06:30:00,web-02,31.8,1259,19.0,10.94,322,2
2025-10-17T06:30:00,worker-01,84.6,5628,12.02,12.9,69,1
2025-10-17T06:30:00,db-primary,38.0,1152,6.76,75.86,392,2
2025-10-17T06:35:00,web-01,24.8,3836,38.76,97.58,187,0
2025-10-17T06:35:00,web-02,94.1,4780,40.84,75.38,358,4
2025-10-17T06:35:00,worker-01,74.7,6320,28.83,99.29,369,2
2025-10-17T06:35:00,db-primary,6.4,7111,20.43,67.66,132,1
2025-10-17T06:40:00,web-01,11.0,3767,17.25,65.1,66,1
2025-10-17T06:40:00,web-02,34.9,4396,4.31,77.89,10,1
2025-10-17T06:40:00,worker-01,78.9,3444,25.4,53.71,64,0
2025-10-17T06:40:00,db-primary,80.7,5446,30.53,84.51,173,0
2025-10-17T06:45:00,web-01,58.6,5918,24.93,99.7,59,0
2025-10-17T06:45:00,web-02,50.7,2551,18.54,1.51,76,0
2025-10-17T06:45:00,worker-01,94.1,7250,26.0,6.85,409,6
2025-10-17T06:45:00,db-primary,43.5,6951,2.5,42.45,94,1
2025-10-17T06:50:00,web-01,83.4,4512,33.54,23.23,250,4
2025-10-17T06:50:00,web-02,47.6,5581,11.65,68.01,42,1
2025-10-17T06:50:00,worker-01,9.1,5551,26.56,71.65,459,3
2025-10-17T06:50:00,db-primary,86.3,7162,43.81,37.51,288,2
2025-10-17T06:55:00,web-01,47.5,1299,19.56,35.79,368,5
2025-10-17T06:55:00,web-02,26.1,1311,18.66,98.79,450,9
2025-10-17T06:55:00,worker-01,55.6,5304,7.16,82.92,140,2
2025-10-17T06:55:00,db-primary,41.0,5575,17.48,15.75,79,0
2025-10-17T07:00:00,web-01,29.1,5679,9.42,90.51,146,0
2025-10-17T07:00:00,web-02,61.2,5430,29.0,88.26,146,0
2025-10-17T07:00:00,worker-01,48.6,3789,7.82,89.29,74,0
2025-10-17T07:00:00,db-primary,57.4,641,49.58,76.19,39,1
2025-10-17T07:05:00,web-01,8.6,5902,36.93,21.4,244,1
2025-10-17T07:05:00,web-02,26.7,6007,40.91,98.58,354,1
2025-10-17T07:05:00,worker-01,76.1,1609,28.24,30.91,393,6
2025-10-17T07:05:00,db-primary,36.4,951,27.32,38.48,368,4
2025-10-17T07:10:00,web-01,25.2,5484,42.82,44.17,87,0
2025-10-17T07:10:00,web-02,34.8,992,24.18,50.42,254,4
2025-10-17T07:10:00,worker-01,15.5,6491,0.55,81.45,265,3
2025-10-17T07:10:00,db-primary,68.2,6648,16.22,83.46,309,5
2025-10-17T07:15:00,web-01,77.4,6944,33.06,0.79,425,8
2025-10-17T07:15:00,web-02,93.3,4764,49.65,8.85,82,1
2025-10-17T07:15:00,worker-01,55.7,7122,41.23,57.42,288,1
2025-10-17T07:15:00,db-primary,63.6,1687,21.77,87.62,337,6
